Day,Scenario,Method,QualityScore,Parameters
27,SuburbanSmall,OSC,55.98394484439529,"{'transport_cost': 292.91764526038855, 'labor_cost': 268.1991672343484, 'project_duration': 35.29260009130789, 'material_cost': 286.7396441106986, 'carbon_emission': 25.631970653381345, 'quality_index': 9.446223722566526}"
27,SuburbanSmall,Traditional,25.738439035302836,"{'transport_cost': 188.544612570055, 'labor_cost': 160.59735111907688, 'project_duration': 92.07650001111, 'material_cost': 435.8622162413283, 'carbon_emission': 150.285917859059, 'quality_index': 9.254878111282355}"
28,UrbanLarge,OSC,28.31976989654081,"{'transport_cost': 60.61028242455741, 'labor_cost': 185.41551405448615, 'project_duration': 59.88300437285395, 'material_cost': 181.74209753242332, 'carbon_emission': 32.07975846144793, 'quality_index': 4.794224547475949}"
28,UrbanLarge,Traditional,24.98592372848034,"{'transport_cost': 164.30902714246346, 'labor_cost': 373.07446802306526, 'project_duration': 30.686140655974008, 'material_cost': 366.86670293048553, 'carbon_emission': 151.2897159844944, 'quality_index': 9.033884784574209}"
28,SuburbanSmall,OSC,55.38367513059991,"{'transport_cost': 76.90329135349542, 'labor_cost': 232.60206276891654, 'project_duration': 54.56525121569272, 'material_cost': 200.7690632213127, 'carbon_emission': 72.95831545457986, 'quality_index': 9.348108275461437}"
28,SuburbanSmall,Traditional,21.724086312131398,"{'transport_cost': 255.93262736340637, 'labor_cost': 366.35999692112847, 'project_duration': 93.05113808986417, 'material_cost': 637.2254068833658, 'carbon_emission': 228.4462696018653, 'quality_index': 8.28274256519844}"
29,UrbanLarge,OSC,6.469319404932281,"{'transport_cost': 245.39919507440467, 'labor_cost': 243.91978970478397, 'project_duration': 50.63615690426873, 'material_cost': 85.21568568394615, 'carbon_emission': 60.00618106874636, 'quality_index': 1.1920622373196839}"
29,UrbanLarge,Traditional,7.9800519577363085,"{'transport_cost': 145.68712019471775, 'labor_cost': 323.1986029684705, 'project_duration': 69.56682470002912, 'material_cost': 562.4393576435975, 'carbon_emission': 175.5624091230714, 'quality_index': 3.474408700946071}"
29,SuburbanSmall,OSC,47.16465279536545,"{'transport_cost': 215.99905955740297, 'labor_cost': 297.5902075483577, 'project_duration': 81.50085705860025, 'material_cost': 344.9113777050377, 'carbon_emission': 45.77953261138889, 'quality_index': 7.994314036938265}"
29,SuburbanSmall,Traditional,5.731639475719367,"{'transport_cost': 100.37999863658918, 'labor_cost': 297.5845135728732, 'project_duration': 83.22988736631126, 'material_cost': 364.59690703894205, 'carbon_emission': 168.5205001618589, 'quality_index': 2.6417395856122976}"
30,UrbanLarge,OSC,50.648023768701734,"{'transport_cost': 287.50796216836125, 'labor_cost': 340.7103709943101, 'project_duration': 46.83477524103263, 'material_cost': 225.49000537560522, 'carbon_emission': 72.38616596236325, 'quality_index': 8.596515581812067}"
30,UrbanLarge,Traditional,23.821574577075964,"{'transport_cost': 250.31897027186758, 'labor_cost': 214.1009904631406, 'project_duration': 66.96821507512541, 'material_cost': 201.51475829338318, 'carbon_emission': 299.68923489134403, 'quality_index': 9.08747446844722}"
30,SuburbanSmall,OSC,26.438110876083197,"{'transport_cost': 271.04392646627593, 'labor_cost': 353.05186620982636, 'project_duration': 97.48309475484358, 'material_cost': 179.6943134221815, 'carbon_emission': 61.57366623627672, 'quality_index': 4.546973212999461}"
30,SuburbanSmall,Traditional,8.37502893361447,"{'transport_cost': 196.08525283786562, 'labor_cost': 286.6115131049562, 'project_duration': 41.60707456268095, 'material_cost': 418.61999472067544, 'carbon_emission': 124.20369068881293, 'quality_index': 3.405981226981644}"
31,UrbanLarge,OSC,34.58640480241759,"{'transport_cost': 108.58996297955358, 'labor_cost': 180.09033426476452, 'project_duration': 118.19892289531944, 'material_cost': 326.3089044099923, 'carbon_emission': 48.933084383626486, 'quality_index': 5.873510504239767}"
31,UrbanLarge,Traditional,8.536150615224027,"{'transport_cost': 212.80405131505802, 'labor_cost': 327.2907130595339, 'project_duration': 69.29565801430843, 'material_cost': 386.37803841994196, 'carbon_emission': 120.82112023747524, 'quality_index': 3.4540034509317117}"
31,SuburbanSmall,OSC,54.1075734071245,"{'transport_cost': 295.4600425775166, 'labor_cost': 246.77398828187887, 'project_duration': 53.448419600774386, 'material_cost': 148.96285014574275, 'carbon_emission': 79.07338498635465, 'quality_index': 9.16062304212106}"
31,SuburbanSmall,Traditional,24.533092922741254,"{'transport_cost': 94.6020739472736, 'labor_cost': 191.60226408227197, 'project_duration': 40.08781099859807, 'material_cost': 246.09259768688133, 'carbon_emission': 309.6868943616126, 'quality_index': 9.328275496722776}"
32,UrbanLarge,OSC,6.350938176535496,"{'transport_cost': 207.48314333492385, 'labor_cost': 265.7400406241501, 'project_duration': 56.21923363058305, 'material_cost': 85.93179480602537, 'carbon_emission': 60.185675610119006, 'quality_index': 1.1707727567382484}"
32,UrbanLarge,Traditional,21.40476256740384,"{'transport_cost': 230.57617035055245, 'labor_cost': 374.3762402735207, 'project_duration': 90.97317925580316, 'material_cost': 588.6125455430602, 'carbon_emission': 233.62140932099183, 'quality_index': 8.178895543797282}"
32,SuburbanSmall,OSC,36.06634852649005,"{'transport_cost': 257.8950229932067, 'labor_cost': 195.47072724394792, 'project_duration': 48.31422961094614, 'material_cost': 260.3577582083211, 'carbon_emission': 88.49176558723937, 'quality_index': 6.164103837787206}"
32,SuburbanSmall,Traditional,12.682909541995155,"{'transport_cost': 178.32318159378403, 'labor_cost': 236.8236090000232, 'project_duration': 73.20428324279207, 'material_cost': 496.23758881740304, 'carbon_emission': 130.38729821431608, 'quality_index': 4.864790703470819}"
33,UrbanLarge,OSC,33.2346323160521,"{'transport_cost': 182.73144009233897, 'labor_cost': 165.79366902123806, 'project_duration': 43.00088952193959, 'material_cost': 183.94368175338195, 'carbon_emission': 67.12920263413469, 'quality_index': 5.654209587189014}"
33,UrbanLarge,Traditional,11.542387672118565,"{'transport_cost': 153.29782407747942, 'labor_cost': 287.31188097660436, 'project_duration': 36.64686697946367, 'material_cost': 419.43972180820606, 'carbon_emission': 296.2718541102413, 'quality_index': 5.026157499265279}"
33,SuburbanSmall,OSC,48.74389270803035,"{'transport_cost': 164.01307201300617, 'labor_cost': 199.4856339444772, 'project_duration': 106.0593642600966, 'material_cost': 169.4830066909215, 'carbon_emission': 47.024391619591356, 'quality_index': 8.222389301315651}"
33,SuburbanSmall,Traditional,5.007150379788183,"{'transport_cost': 153.29505609961515, 'labor_cost': 314.94352461415656, 'project_duration': 52.15587151795042, 'material_cost': 589.3845443687275, 'carbon_emission': 342.4903126522259, 'quality_index': 3.0457118632329254}"
34,UrbanLarge,OSC,8.869971302796731,"{'transport_cost': 194.69015242720536, 'labor_cost': 398.10331053807295, 'project_duration': 96.34301777597037, 'material_cost': 216.86097013937106, 'carbon_emission': 40.372463783925085, 'quality_index': 1.6019338739643538}"
34,UrbanLarge,Traditional,20.560624174206133,"{'transport_cost': 195.90300094565922, 'labor_cost': 335.0486501683463, 'project_duration': 74.55485705777235, 'material_cost': 219.92479130871448, 'carbon_emission': 225.59236101019715, 'quality_index': 7.772377359752197}"
34,SuburbanSmall,OSC,52.721278143863884,"{'transport_cost': 273.96313022111656, 'labor_cost': 372.4836682317734, 'project_duration': 51.75793304442825, 'material_cost': 310.72537870947474, 'carbon_emission': 43.75421376364207, 'quality_index': 8.929693999576168}"
34,SuburbanSmall,Traditional,22.16678571594183,"{'transport_cost': 90.64248644072171, 'labor_cost': 321.9532070957428, 'project_duration': 30.585680467231718, 'material_cost': 626.8814658044419, 'carbon_emission': 327.834636559735, 'quality_index': 8.712705618144373}"
35,UrbanLarge,OSC,47.067487676646195,"{'transport_cost': 257.0581009130948, 'labor_cost': 280.4201844564635, 'project_duration': 63.95119462683268, 'material_cost': 306.92734192373746, 'carbon_emission': 52.39097028466738, 'quality_index': 7.982063268821956}"
35,UrbanLarge,Traditional,20.716167515260892,"{'transport_cost': 239.0575438304772, 'labor_cost': 199.27745631402146, 'project_duration': 42.05797908989379, 'material_cost': 200.29186520193088, 'carbon_emission': 191.64228593612341, 'quality_index': 7.686113872728804}"
35,SuburbanSmall,OSC,53.26462866792837,"{'transport_cost': 196.10207270694963, 'labor_cost': 206.30414964244648, 'project_duration': 113.87718208329305, 'material_cost': 143.91287450750883, 'carbon_emission': 62.49188073716625, 'quality_index': 8.990216800475356}"
35,SuburbanSmall,Traditional,3.423102187427483,"{'transport_cost': 106.60031683173801, 'labor_cost': 338.63383172857607, 'project_duration': 71.31824755575323, 'material_cost': 479.0383087353876, 'carbon_emission': 222.68492267235317, 'quality_index': 2.088711017449383}"
36,UrbanLarge,OSC,51.90208205977632,"{'transport_cost': 216.3680601145965, 'labor_cost': 375.68194339127024, 'project_duration': 35.5253397232919, 'material_cost': 267.9123321692017, 'carbon_emission': 31.372546175081105, 'quality_index': 8.772042169072517}"
36,UrbanLarge,Traditional,7.969186832256076,"{'transport_cost': 198.95639222938735, 'labor_cost': 267.7007429762854, 'project_duration': 59.692460736673766, 'material_cost': 547.5686191025106, 'carbon_emission': 283.6341585134476, 'quality_index': 3.8272263067542243}"
36,SuburbanSmall,OSC,58.82171282855398,"{'transport_cost': 86.11492100528366, 'labor_cost': 172.54537271763408, 'project_duration': 46.70683666108103, 'material_cost': 227.82846937425046, 'carbon_emission': 24.278511520362336, 'quality_index': 9.877905204703428}"
36,SuburbanSmall,Traditional,23.323185023472515,"{'transport_cost': 52.376256048893936, 'labor_cost': 384.52568639157323, 'project_duration': 108.92098020093158, 'material_cost': 473.2161017992113, 'carbon_emission': 220.32719183117877, 'quality_index': 8.711067434870252}"
37,UrbanLarge,OSC,59.01855854648722,"{'transport_cost': 103.66685654701229, 'labor_cost': 223.66002249785086, 'project_duration': 107.61262237383303, 'material_cost': 171.83586429581027, 'carbon_emission': 26.179891885680924, 'quality_index': 9.91370552802379}"
37,UrbanLarge,Traditional,5.667421746622489,"{'transport_cost': 250.25888588264692, 'labor_cost': 277.9482239759857, 'project_duration': 60.48639153771387, 'material_cost': 157.0019863002226, 'carbon_emission': 108.64951532854094, 'quality_index': 2.403574321337934}"
37,SuburbanSmall,OSC,26.146167616618722,"{'transport_cost': 212.93076723982597, 'labor_cost': 154.71409502028652, 'project_duration': 48.730314697341555, 'material_cost': 285.9174611729267, 'carbon_emission': 45.29368565953576, 'quality_index': 4.468057376756405}"
37,SuburbanSmall,Traditional,15.092526539133246,"{'transport_cost': 146.598186593765, 'labor_cost': 225.22412782303064, 'project_duration': 87.31562650503864, 'material_cost': 488.86219258872507, 'carbon_emission': 204.2107976155413, 'quality_index': 5.902808062208558}"
38,UrbanLarge,OSC,9.396578195382904,"{'transport_cost': 201.8947668789368, 'labor_cost': 357.58926868700917, 'project_duration': 75.96843968059414, 'material_cost': 144.59705756276463, 'carbon_emission': 28.417312544603387, 'quality_index': 1.668008692254177}"
38,UrbanLarge,Traditional,7.189729944791809,"{'transport_cost': 232.98187866712658, 'labor_cost': 201.05542534939602, 'project_duration': 64.07041362935402, 'material_cost': 199.7334397857162, 'carbon_emission': 185.74377378066518, 'quality_index': 3.1565605039333176}"
38,SuburbanSmall,OSC,41.789120613245764,"{'transport_cost': 80.85257164274721, 'labor_cost': 201.87236519136218, 'project_duration': 59.96983559615681, 'material_cost': 386.2556619923963, 'carbon_emission': 68.65693616267819, 'quality_index': 7.096398726657249}"
38,SuburbanSmall,Traditional,22.3513859447312,"{'transport_cost': 136.89667079637775, 'labor_cost': 370.16544658707755, 'project_duration': 105.66036364357879, 'material_cost': 455.005160237218, 'carbon_emission': 151.0646186506486, 'quality_index': 8.167803438772712}"
39,UrbanLarge,OSC,5.700129412813001,"{'transport_cost': 89.49806478241061, 'labor_cost': 387.36683737533656, 'project_duration': 82.65609963976496, 'material_cost': 136.11034422692467, 'carbon_emission': 37.0542215246157, 'quality_index': 1.0490084474487547}"
39,UrbanLarge,Traditional,19.577542503763986,"{'transport_cost': 230.48733241128727, 'labor_cost': 237.19714083216317, 'project_duration': 49.43429593870687, 'material_cost': 502.60522595926017, 'carbon_emission': 279.1507768006785, 'quality_index': 7.671970023746415}"
39,SuburbanSmall,OSC,10.227871872135115,"{'transport_cost': 245.52569433876053, 'labor_cost': 249.50441868868103, 'project_duration': 104.72864146275208, 'material_cost': 334.68642117976844, 'carbon_emission': 55.864041331534295, 'quality_index': 1.843389405821821}"
39,SuburbanSmall,Traditional,12.655549462989953,"{'transport_cost': 217.0810020637127, 'labor_cost': 235.90035280093554, 'project_duration': 81.31632206875075, 'material_cost': 608.5801790929104, 'carbon_emission': 280.03980274510815, 'quality_index': 5.387885059915357}"
40,UrbanLarge,OSC,15.718311616948883,"{'transport_cost': 50.450231609787934, 'labor_cost': 290.7407350425171, 'project_duration': 89.96680204846815, 'material_cost': 233.27778368516084, 'carbon_emission': 43.339806693686334, 'quality_index': 2.719664969551493}"
40,UrbanLarge,Traditional,25.759457560189,"{'transport_cost': 128.50388805716256, 'labor_cost': 331.4353635772456, 'project_duration': 40.04917157863002, 'material_cost': 280.17975996560426, 'carbon_emission': 117.05102786907027, 'quality_index': 9.141126837759904}"
40,SuburbanSmall,OSC,7.113004789771131,"{'transport_cost': 263.7586656359299, 'labor_cost': 166.55715529573573, 'project_duration': 49.500408005996846, 'material_cost': 180.5853334483267, 'carbon_emission': 42.47490772994954, 'quality_index': 1.2887744607790346}"
40,SuburbanSmall,Traditional,5.9180804730919565,"{'transport_cost': 165.9664022404491, 'labor_cost': 307.3796112196769, 'project_duration': 49.53799567254437, 'material_cost': 324.450474829482, 'carbon_emission': 346.0975728769878, 'quality_index': 3.3036401757960796}"
41,UrbanLarge,OSC,7.478782845526309,"{'transport_cost': 200.89109744761765, 'labor_cost': 379.5793217590378, 'project_duration': 63.01105393249438, 'material_cost': 341.5424662195859, 'carbon_emission': 29.105766137433708, 'quality_index': 1.3731644888607177}"
41,UrbanLarge,Traditional,6.052243086631487,"{'transport_cost': 137.09432853571354, 'labor_cost': 249.4549696073307, 'project_duration': 112.13997966005763, 'material_cost': 156.55819797818316, 'carbon_emission': 168.1242800129163, 'quality_index': 2.6985191836138225}"
41,SuburbanSmall,OSC,39.90910208297035,"{'transport_cost': 65.41433084568399, 'labor_cost': 176.04922927287367, 'project_duration': 46.138225862805044, 'material_cost': 143.20521423992702, 'carbon_emission': 86.59494709179819, 'quality_index': 6.766420444666943}"
41,SuburbanSmall,Traditional,17.759640387765792,"{'transport_cost': 131.2717562985553, 'labor_cost': 298.6698628730764, 'project_duration': 30.492264142864887, 'material_cost': 450.91692245572204, 'carbon_emission': 300.85860185630463, 'quality_index': 7.118488478026802}"
42,UrbanLarge,OSC,13.98592514960868,"{'transport_cost': 271.61620154751915, 'labor_cost': 220.4304282588721, 'project_duration': 73.79315198039406, 'material_cost': 172.86232156769077, 'carbon_emission': 58.18460878040987, 'quality_index': 2.4533534712933527}"
42,UrbanLarge,Traditional,6.876494425050556,"{'transport_cost': 127.65881575013519, 'labor_cost': 359.54190814911294, 'project_duration': 110.45120758709172, 'material_cost': 537.2066581536778, 'carbon_emission': 132.34150872422651, 'quality_index': 2.960949255664924}"
